"ID","Opportunity Name","AccountId","Amount","Close Date","Stage","Product","Sales Agent","Opportunity_ID__c","STATUS"
"006i80000007P4EAAU","Umbrella Corporation - GTX Pro","001i8000001AkgIAAS","4799.0","2017-03-28","Closed Won","GTX Pro","Daniell Hammack","1YSOZLHF","Item Created"
"006i80000007P4FAAU","dambase - MG Special","001i8000001AkfMAAS","51.0","2017-03-12","Closed Won","MG Special","Gladys Colclough","E8RP9FRW","Item Created"
"006i80000007P4GAAU","J-Texon - MG Advanced","001i8000001AkflAAC","3426.0","2017-03-03","Closed Won","MG Advanced","Hayden Neloms","787IRG9Q","Item Created"
"006i80000007P4HAAU","Rangreen - MG Special","001i8000001Akg1AAC","51.0","2017-03-11","Closed Won","MG Special","Jonathan Berthelot","0TUS4NAC","Item Created"
"006i80000007P4IAAU","Finjob - GTX Basic","001i8000001AkfVAAS","564.0","2017-03-20","Closed Won","GTX Basic","Kami Bicknell","FAJTQMUM","Item Created"
"006i80000007P4JAAU","Isdom - GTX Plus Pro","001i8000001AkfjAAC","5882.0","2017-03-01","Closed Won","GTX Plus Pro","Cecily Lampkin","TWF0J0DF","Item Created"
"006i80000007P4KAAU","Stanredtax - GTX Pro","001i8000001AkgAAAS","4821.0","2017-03-08","Negotiation/Review","GTX Pro","Daniell Hammack","ICMXZOVL","Item Created"
"006i80000007P4LAAU","Plussunin - GTX Pro","001i8000001Akg0AAC","5059.0","2017-03-20","Closed Won","GTX Pro","Donn Cantrell","UQ14O415","Item Created"
"006i80000007P4MAAU","Singletechno - MG Advanced","001i8000001Akg8AAC","3388.0","2017-03-11","Closed Won","MG Advanced","Kami Bicknell","BOJSLNDG","Item Created"
"006i80000007P4NAAU","Zoomit - GTX Plus Pro","001i8000001AkgRAAS","5410.0","2017-03-10","Closed Won","GTX Plus Pro","Markita Hansen","DASMR0EK","Item Created"
"006i80000007P4OAAU","Zathunicon - GTX Plus Basic","001i8000001AkgPAAS","978.0","2017-03-28","Closed Won","GTX Plus Basic","Reed Clapper","A76M0OOH","Item Created"
"006i80000007P4PAAU","Scotfind - MG Special","001i8000001Akg5AAC","54.0","2017-03-26","Closed Won","MG Special","Vicki Laflamme","E1VKE2PH","Item Created"
"006i80000007P4QAAU","Betatech - MG Special","001i8000001ALqSAAW","0.0","2017-03-22","Closed Lost","MG Special","Anna Snelling","SKY95DVG","Item Created"
"006i80000007P4RAAU","Bubba Gump - GTX Basic","001i8000001ALqXAAW","549.0","2017-03-14","Closed Won","GTX Basic","Cassey Cress","V5OK4V5I","Item Created"
"006i80000007P4SAAU","Mathtouch - GTX Plus Basic","001i8000001AkftAAC","1034.0","2017-03-14","Closed Won","GTX Plus Basic","Corliss Cosme","GJ4L5HHN","Item Created"
"006i80000007P4TAAU","Vehement Capital Partners - GTX Pro","001i8000001AkgJAAS","4998.0","2017-03-03","Closed Won","GTX Pro","Donn Cantrell","9R8JWY3J","Item Created"
"006i80000007P4UAAU","Ontomedia - MG Advanced","001i8000001AkfwAAC","3421.0","2017-03-28","Closed Won","MG Advanced","Donn Cantrell","0EOFVU05","Item Created"
"006i80000007P4VAAU","Doncon - GTX Plus Pro","001i8000001AkfOAAS","5425.0","2017-03-04","Closed Won","GTX Plus Pro","Kary Hendrixson","HNHOPL7M","Item Created"
"006i80000007P4WAAU","Dalttechnology - MG Special","001i8000001AkfLAAS","55.0","2017-03-15","Closed Won","MG Special","Vicki Laflamme","Y0NYI17R","Item Created"
"006i80000007P4XAAU","Silis - MG Advanced","001i8000001Akg7AAC","3558.0","2017-03-14","Closed Won","MG Advanced","Violet Mclelland","R4F4RGAL","Item Created"
"006i80000007P4YAAU","Plussunin - GTX Pro","001i8000001Akg0AAC","4821.0","2017-03-10","Negotiation/Review","GTX Pro","Cassey Cress","MNVMY83P","Item Created"
"006i80000007P4ZAAU","Blackzim - GTX Pro","001i8000001ALqVAAW","4839.0","2017-03-22","Closed Won","GTX Pro","Kami Bicknell","0ZHLQFGU","Item Created"
"006i80000007P4aAAE","Hottechi - MG Special","001i8000001AQMaAAO","47.0","2017-03-25","Closed Won","MG Special","Markita Hansen","40DPY158","Item Created"
"006i80000007P4bAAE","Fasehatice - GTX Plus Basic","001i8000001AkfSAAS","1007.0","2017-03-24","Closed Won","GTX Plus Basic","Maureen Marcano","DP9E525R","Item Created"
"006i80000007P4cAAE","Inity - MG Special","001i8000001AkfiAAC","48.0","2017-03-24","Closed Won","MG Special","Niesha Huffines","DBDUMQQK","Item Created"
"006i80000007P4dAAE","Treequote - MG Special","001i8000001AkgHAAS","49.0","2017-03-07","Closed Won","MG Special","Versie Hillebrand","CNBN12RL","Item Created"
"006i80000007P4eAAE","Mathtouch - GTX Basic","001i8000001AkftAAC","504.0","2017-03-18","Closed Won","GTX Basic","Violet Mclelland","OXL0YWEE","Item Created"
"006i80000007P4fAAE","Finhigh - GTX Basic","001i8000001AkfUAAS","543.0","2017-03-21","Closed Won","GTX Basic","Jonathan Berthelot","5CSSZJF4","Item Created"
"006i80000007P4gAAE","Fasehatice - GTX Plus Pro","001i8000001AkfSAAS","0.0","2017-03-18","Closed Lost","GTX Plus Pro","Kary Hendrixson","0XG8TOJF","Item Created"
"006i80000007P4hAAE","Fasehatice - GTX Pro","001i8000001AkfSAAS","5149.0","2017-03-28","Closed Won","GTX Pro","Kary Hendrixson","IIS0O91J","Item Created"
"006i80000007P4iAAE","Treequote - GTX Basic","001i8000001AkgHAAS","0.0","2017-03-09","Closed Lost","GTX Basic","Lajuana Vencill","2LP5SUR5","Item Created"
"006i80000007P4jAAE","Blackzim - GTX Plus Basic","001i8000001ALqVAAW","1043.0","2017-03-11","Closed Won","GTX Plus Basic","Markita Hansen","PYZZ3IS6","Item Created"
"006i80000007P4kAAE","Sumace - GTX Plus Pro","001i8000001AkgDAAS","0.0","2017-03-09","Closed Lost","GTX Plus Pro","Cassey Cress","5I4K5TQE","Item Created"
"006i80000007P4lAAE","Condax - GTX Basic","001i8000001AkfJAAS","437.0","2017-03-29","Closed Won","GTX Basic","James Ascencio","RV3LPOYP","Item Created"
"006i80000007P4mAAE","Kinnamplus - GTX Pro","001i8000001AkfnAAC","4465.0","2017-03-11","Closed Won","GTX Pro","Rosie Papadopoulos","1HVNTEPV","Item Created"
"006i80000007P4nAAE","Konex - GTX Basic","001i8000001AkfoAAC","443.0","2017-03-18","Closed Won","GTX Basic","Vicki Laflamme","LC85AQ1I","Item Created"
"006i80000007P4oAAE","Sumace - MG Special","001i8000001AkgDAAS","0.0","2017-03-23","Closed Lost","MG Special","Violet Mclelland","TBV972NP","Item Created"
"006i80000007P4pAAE","Betatech - GTX Plus Pro","001i8000001ALqSAAW","4278.0","2017-03-20","Closed Won","GTX Plus Pro","Darcel Schlecht","EJMX0EIJ","Item Created"
"006i80000007P4qAAE","Kinnamplus - MG Special","001i8000001AkfnAAC","41.0","2017-03-06","Closed Won","MG Special","Garret Kinder","VR9NYBOV","Item Created"
"006i80000007P4rAAE","Isdom - GTX Basic","001i8000001AkfjAAC","519.0","2017-03-28","Closed Won","GTX Basic","Jonathan Berthelot","3U25FK08","Item Created"
"006i80000007P4sAAE","Kan-code - GTX Basic","001i8000001AkfmAAC","524.0","2017-03-04","Closed Won","GTX Basic","Maureen Marcano","CRLK4Z1P","Item Created"
"006i80000007P4tAAE","Singletechno - GTX Basic","001i8000001Akg8AAC","552.0","2017-03-27","Closed Won","GTX Basic","Zane Levy","OGENAT0L","Item Created"
"006i80000007P4uAAE","Konmatfix - GTX Plus Basic","001i8000001AkfpAAC","970.0","2017-03-02","Closed Won","GTX Plus Basic","Gladys Colclough","F57JWIDF","Item Created"
"006i80000007KhzAAE","Hottechi - GTX Plus Basic","001i8000001AQMaAAO","1096.0","2017-03-14","Negotiation/Review","GTX Plus Basic","Kary Hendrixson","J53D8EOL","Item Created"
"006i80000007Ki0AAE","Hatfan - GTX Plus Basic","001i8000001AkfgAAC","1046.0","2017-03-13","Closed Won","GTX Plus Basic","Kary Hendrixson","LF8JZ3Q5","Item Created"
"006i80000007Ki1AAE","Sunnamplex - GTX Plus Basic","001i8000001AkgEAAS","988.0","2017-03-14","Closed Won","GTX Plus Basic","Kary Hendrixson","MRGBSMQ5","Item Created"
"006i80000007Ki2AAE","Codehow - GTX Basic","001i8000001ALqaAAG","547.0","2017-03-22","Closed Won","GTX Basic","Lajuana Vencill","CBAV8ZJL","Item Created"
"006i80000007Ki3AAE","Singletechno - GTX Pro","001i8000001Akg8AAC","0.0","2017-03-04","Closed Lost","GTX Pro","Maureen Marcano","NN4DWBVN","Item Created"
"006i80000007Ki4AAE","Isdom - MG Special","001i8000001AkfjAAC","54.0","2017-03-31","Closed Won","MG Special","Versie Hillebrand","6JXHEZYK","Item Created"
"006i80000007Ki5AAE","Silis - MG Special","001i8000001Akg7AAC","57.0","2017-03-20","Closed Won","MG Special","Violet Mclelland","WDHNR2EI","Item Created"
"006i80000007Ki6AAE","Yearin - MG Special","001i8000001AkgOAAS","55.0","2017-03-18","Closed Won","MG Special","Violet Mclelland","4K750D6F","Item Created"
"006i80000007Ki7AAE","Stanredtax - GTX Plus Pro","001i8000001AkgAAAS","5765.0","2017-03-15","Closed Won","GTX Plus Pro","Anna Snelling","94GI0ZJ7","Item Created"
"006i80000007Ki8AAE","Bioplex - GTX Basic","001i8000001ALqUAAW","639.0","2017-03-16","Closed Won","GTX Basic","Daniell Hammack","TODG6DEK","Item Created"
"006i80000007Ki9AAE","Labdrill - GTX Pro","001i8000001AkfqAAC","5100.0","2017-03-15","Closed Won","GTX Pro","Kary Hendrixson","G0ECB8FS","Item Created"
"006i80000007KiAAAU","Fasehatice - GTX Pro","001i8000001AkfSAAS","4906.0","2017-03-07","Closed Won","GTX Pro","Vicki Laflamme","96MZYUY0","Item Created"
"006i80000007KiBAAU","Genco Pura Olive Oil Company - GTX Plus Pro","001i8000001AkfZAAS","5482.0","2017-03-16","Negotiation/Review","GTX Plus Pro","Boris Faz","EZVKSQ9C","Item Created"
"006i80000007KiCAAU","Domzoom - GTX Basic","001i8000001AkfNAAS","550.0","2017-03-16","Negotiation/Review","GTX Basic","Daniell Hammack","RJYG004O","Item Created"
"006i80000007KiDAAU","Opentech - GTX Plus Basic","001i8000001AkfxAAC","1037.0","2017-03-07","Closed Won","GTX Plus Basic","Donn Cantrell","JZOKHHWN","Item Created"
"006i80000007KiEAAU","Plexzap - GTX Basic","001i8000001AkfyAAC","537.0","2017-03-15","Closed Won","GTX Basic","James Ascencio","EH6I67I0","Item Created"
"006i80000007KiFAAU","Hatfan - GTX Pro","001i8000001AkfgAAC","4694.0","2017-03-09","Closed Won","GTX Pro","Kary Hendrixson","JUUXF02Z","Item Created"
"006i80000007KiGAAU","Konmatfix - GTX Basic","001i8000001AkfpAAC","560.0","2017-03-24","Closed Won","GTX Basic","Lajuana Vencill","OT87JDWO","Item Created"
"006i80000007KiHAAU","dambase - GTX Basic","001i8000001AkfMAAS","589.0","2017-03-13","Closed Won","GTX Basic","Moses Frase","YHKT6YJ7","Item Created"
"006i80000007KiIAAU","Mathtouch - GTX Basic","001i8000001AkftAAC","493.0","2017-03-14","Closed Won","GTX Basic","Reed Clapper","H78I3TAY","Item Created"
"006i80000007KiJAAU","Betatech - MG Special","001i8000001ALqSAAW","50.0","2017-03-08","Closed Won","MG Special","Versie Hillebrand","1ROC43JK","Item Created"
"006i80000007KiKAAU","Y-corporation - GTX Basic","001i8000001AkgNAAS","492.0","2017-03-28","Closed Won","GTX Basic","Vicki Laflamme","LPZLQL48","Item Created"
"006i80000007KiLAAU","Konex - GTX Plus Basic","001i8000001AkfoAAC","1255.0","2017-03-13","Closed Won","GTX Plus Basic","Corliss Cosme","3KR50X38","Item Created"
"006i80000007KiMAAU","Statholdings - GTX Basic","001i8000001AkgBAAS","463.0","2017-03-04","Closed Won","GTX Basic","Darcel Schlecht","Q3WLHRE9","Item Created"
"006i80000007KiNAAU","Initech - GTX Plus Basic","001i8000001AkfhAAC","0.0","2017-03-27","Closed Lost","GTX Plus Basic","Donn Cantrell","IX7UEOAP","Item Created"
"006i80000007KiOAAU","Zencorporation - GTX Basic","001i8000001AkgQAAS","605.0","2017-03-12","Closed Won","GTX Basic","Donn Cantrell","NQU62K1H","Item Created"
"006i80000007KiPAAU","Fasehatice - GTX Plus Basic","001i8000001AkfSAAS","1315.0","2017-03-20","Closed Won","GTX Plus Basic","Hayden Neloms","NAQKOU0T","Item Created"
"006i80000007KiQAAU","Zumgoity - GTX Basic","001i8000001AkgTAAS","559.0","2017-03-02","Closed Won","GTX Basic","Lajuana Vencill","I3V3GUAI","Item Created"
"006i80000007KiRAAU","Rundofase - GTX Basic","001i8000001Akg4AAC","557.0","2017-03-28","Closed Won","GTX Basic","Moses Frase","PN4VJDXY","Item Created"
"006i80000007KiSAAU","Vehement Capital Partners - MG Special","001i8000001AkgJAAS","48.0","2017-03-02","Closed Won","MG Special","Rosie Papadopoulos","K9D4DQ3R","Item Created"
"006i80000007KiTAAU","Isdom - GTX Plus Pro","001i8000001AkfjAAC","6282.0","2017-03-25","Closed Won","GTX Plus Pro","Versie Hillebrand","9X6V79KE","Item Created"
"006i80000007KiUAAU","Isdom - MG Advanced","001i8000001AkfjAAC","3246.0","2017-03-02","Closed Won","MG Advanced","Anna Snelling","W1KLFNE4","Item Created"
"006i80000007KiVAAU","Finhigh - GTX Basic","001i8000001AkfUAAS","514.0","2017-03-14","Closed Won","GTX Basic","Darcel Schlecht","GD2OCW12","Item Created"
"006i80000007KiWAAU","Silis - GTX Plus Basic","001i8000001Akg7AAC","1132.0","2017-03-15","Closed Won","GTX Plus Basic","Donn Cantrell","6XO4RYXK","Item Created"
"006i80000007KiXAAU","Silis - GTX Plus Pro","001i8000001Akg7AAC","5918.0","2017-03-21","Closed Won","GTX Plus Pro","Garret Kinder","18Y7GRPW","Item Created"
"006i80000007KiYAAU","Hottechi - GTX Pro","001i8000001AQMaAAO","0.0","2017-03-18","Closed Lost","GTX Pro","Kary Hendrixson","127ZPLXQ","Item Created"
"006i80000007KiZAAU","Kan-code - MG Special","001i8000001AkfmAAC","0.0","2017-03-14","Closed Lost","MG Special","Maureen Marcano","U07C2HEG","Item Created"
"006i80000007KiaAAE","Hatfan - MG Special","001i8000001AkfgAAC","0.0","2017-03-13","Closed Lost","MG Special","Rosalina Dieter","RNTOJ78L","Item Created"
"006i80000007KibAAE","Plexzap - MG Special","001i8000001AkfyAAC","55.0","2017-03-18","Negotiation/Review","MG Special","Rosie Papadopoulos","N07K7DR7","Item Created"
"006i80000007KicAAE","Gogozoom - MG Advanced","001i8000001AkfbAAC","2955.0","2017-03-24","Closed Won","MG Advanced","Versie Hillebrand","NLB4D5BQ","Item Created"
"006i80000007KidAAE","Fasehatice - GTX Pro","001i8000001AkfSAAS","3742.0","2017-03-21","Closed Won","GTX Pro","Vicki Laflamme","FCFDJIEZ","Item Created"
"006i80000007KieAAE","Initech - MG Special","001i8000001AkfhAAC","64.0","2017-03-14","Closed Won","MG Special","Violet Mclelland","YZGDW4G1","Item Created"
"006i80000007KifAAE","Initech - MG Advanced","001i8000001AkfhAAC","0.0","2017-03-27","Closed Lost","MG Advanced","Wilburn Farren","G8AO5FA2","Item Created"
"006i80000007KigAAE","Warephase - GTK 500","001i8000001AkgKAAS","26768.0","2017-03-19","Negotiation/Review","GTK 500","Elease Gluck","125VIRMX","Item Created"
"006i80000007KihAAE","Scotfind - GTX Plus Basic","001i8000001Akg5AAC","1164.0","2017-03-18","Closed Won","GTX Plus Basic","Elease Gluck","LXXW3TRW","Item Created"
"006i80000007KiiAAE","Singletechno - MG Special","001i8000001Akg8AAC","65.0","2017-03-07","Closed Won","MG Special","Elease Gluck","8KJ3H262","Item Created"
"006i80000007KijAAE","Cancity - GTX Plus Basic","001i8000001ALqYAAW","0.0","2017-03-07","Closed Lost","GTX Plus Basic","Gladys Colclough","88POGNEL","Item Created"
"006i80000007KikAAE","Groovestreet - GTX Basic","001i8000001AkffAAC","441.0","2017-03-16","Closed Won","GTX Basic","Kami Bicknell","UYP3NNU6","Item Created"
"006i80000007KilAAE","Finhigh - GTX Plus Basic","001i8000001AkfUAAS","0.0","2017-03-12","Closed Lost","GTX Plus Basic","Marty Freudenburg","S1V8684Y","Item Created"
"006i80000007KimAAE","Hatfan - GTX Pro","001i8000001AkfgAAC","4907.0","2017-03-16","Closed Won","GTX Pro","Vicki Laflamme","MOPWEMB5","Item Created"
"006i80000007KinAAE","Isdom - MG Advanced","001i8000001AkfjAAC","0.0","2017-03-01","Closed Lost","MG Advanced","Anna Snelling","L62MDI48","Item Created"
"006i80000007KioAAE","Codehow - MG Advanced","001i8000001ALqaAAG","3269.0","2017-03-25","Closed Won","MG Advanced","Darcel Schlecht","3EL8D4WO","Item Created"
"006i80000007KipAAE","Kinnamplus - GTX Basic","001i8000001AkfnAAC","579.0","2017-03-12","Closed Won","GTX Basic","Donn Cantrell","VOAN1NXG","Item Created"
"006i80000007KiqAAE","Isdom - GTX Basic","001i8000001AkfjAAC","0.0","2017-03-25","Closed Lost","GTX Basic","Gladys Colclough","ALW92XQL","Item Created"
"006i80000007KirAAE","Dalttechnology - GTX Basic","001i8000001AkfLAAS","0.0","2017-03-07","Closed Lost","GTX Basic","Kary Hendrixson","TJ6ZA1M3","Item Created"
"006i80000007KisAAE","Xx-holding - MG Special","001i8000001AkgLAAS","51.0","2017-03-31","Closed Won","MG Special","Kary Hendrixson","FKAFO8O9","Item Created"
"006i80000007KitAAE","Faxquote - MG Special","001i8000001AkfTAAS","64.0","2017-03-08","Closed Won","MG Special","Markita Hansen","1XBC7M9F","Item Created"
"006i80000007KiuAAE","Donware - MG Special","001i8000001AkfRAAS","60.0","2017-03-08","Closed Won","MG Special","Rosie Papadopoulos","8IXBS90G","Item Created"
"006i80000007KivAAE","Ganjaflex - GTX Plus Basic","001i8000001AkfXAAS","1186.0","2017-03-27","Closed Won","GTX Plus Basic","Cassey Cress","2X45BEOS","Item Created"
"006i80000007KiwAAE","Yearin - MG Advanced","001i8000001AkgOAAS","3577.0","2017-03-09","Closed Won","MG Advanced","Corliss Cosme","EQ8X0QTL","Item Created"
"006i80000007KixAAE","Donquadtech - GTX Plus Basic","001i8000001AkfPAAS","1020.0","2017-03-07","Closed Won","GTX Plus Basic","Daniell Hammack","5QD53WHF","Item Created"
"006i80000007KiyAAE","Blackzim - GTX Pro","001i8000001ALqVAAW","4821.0","2017-03-21","Negotiation/Review","GTX Pro","Elease Gluck","K5CWSFCW","Item Created"
"006i80000007KizAAE","Zoomit - MG Special","001i8000001AkgRAAS","53.0","2017-03-23","Closed Won","MG Special","Hayden Neloms","79EABK3X","Item Created"
"006i80000007Kj0AAE","Rundofase - GTX Basic","001i8000001Akg4AAC","0.0","2017-03-10","Closed Lost","GTX Basic","Jonathan Berthelot","2DKO9X1T","Item Created"
"006i80000007Kj1AAE","Faxquote - GTX Basic","001i8000001AkfTAAS","0.0","2017-03-28","Closed Lost","GTX Basic","Kary Hendrixson","IBDEQVBN","Item Created"
"006i80000007Kj2AAE","Sunnamplex - GTX Pro","001i8000001AkgEAAS","4719.0","2017-03-08","Closed Won","GTX Pro","Kary Hendrixson","QZ3VV4C1","Item Created"
"006i80000007Kj3AAE","Codehow - GTX Basic","001i8000001ALqaAAG","546.0","2017-03-22","Closed Won","GTX Basic","Moses Frase","62AK8UWX","Item Created"
"006i80000007Kj4AAE","Domzoom - GTX Plus Basic","001i8000001AkfNAAS","1212.0","2017-03-21","Closed Won","GTX Plus Basic","Niesha Huffines","5QM4ORNT","Item Created"
"006i80000007Kj5AAE","Sunnamplex - GTX Basic","001i8000001AkgEAAS","0.0","2017-03-08","Closed Lost","GTX Basic","Vicki Laflamme","S91N9YBL","Item Created"
"006i80000007Kj6AAE","Bioholding - GTX Plus Pro","001i8000001ALqTAAW","0.0","2017-03-27","Closed Lost","GTX Plus Pro","Anna Snelling","44H0FJMH","Item Created"
"006i80000007Kj7AAE","Dontechi - GTX Plus Pro","001i8000001AkfQAAS","5533.0","2017-03-14","Closed Won","GTX Plus Pro","Gladys Colclough","N5AZLQZR","Item Created"
"006i80000007Kj8AAE","Finjob - MG Advanced","001i8000001AkfVAAS","3295.0","2017-03-01","Closed Won","MG Advanced","Kami Bicknell","4T295XQL","Item Created"
"006i80000007Kj9AAE","Finjob - MG Special","001i8000001AkfVAAS","45.0","2017-03-31","Closed Won","MG Special","Rosalina Dieter","YFS5KLJJ","Item Created"
"006i80000007KjAAAU","Bioplex - MG Special","001i8000001ALqUAAW","56.0","2017-03-04","Closed Won","MG Special","Violet Mclelland","S8GLKDB9","Item Created"
"006i80000007KjBAAU","Opentech - GTX Pro","001i8000001AkfxAAC","4821.0","2017-03-22","Negotiation/Review","GTX Pro","Zane Levy","SQLYCFGV","Item Created"
"006i80000007KjCAAU","Finhigh - GTX Plus Basic","001i8000001AkfUAAS","1096.0","2017-03-23","Negotiation/Review","GTX Plus Basic","Daniell Hammack","IE7VQ5BA","Item Created"
"006i80000007KjDAAU","Funholding - GTX Pro","001i8000001AkfWAAS","4247.0","2017-03-20","Closed Won","GTX Pro","Darcel Schlecht","01QKN578","Item Created"
"006i80000007KjEAAU","Isdom - MG Advanced","001i8000001AkfjAAC","3440.0","2017-03-13","Closed Won","MG Advanced","Gladys Colclough","M0JKP0HT","Item Created"
"006i80000007KjFAAU","Plexzap - GTX Pro","001i8000001AkfyAAC","5040.0","2017-03-02","Closed Won","GTX Pro","James Ascencio","ZC3KKSUK","Item Created"
"006i80000007KjGAAU","Cancity - GTX Basic","001i8000001ALqYAAW","469.0","2017-03-12","Closed Won","GTX Basic","Jonathan Berthelot","3X8VLQ5G","Item Created"
"006i80000007KjHAAU","Isdom - MG Special","001i8000001AkfjAAC","58.0","2017-03-07","Closed Won","MG Special","Moses Frase","EZLXL6GL","Item Created"
"006i80000007KjIAAU","Isdom - MG Advanced","001i8000001AkfjAAC","2955.0","2017-03-16","Closed Won","MG Advanced","Cecily Lampkin","R8PEL8V8","Item Created"
"006i80000007KjJAAU","Condax - GTX Plus Pro","001i8000001AkfJAAS","5228.0","2017-03-26","Closed Won","GTX Plus Pro","Corliss Cosme","L1R32S8H","Item Created"
"006i80000007KjKAAU","Toughzap - MG Advanced","001i8000001AkgGAAS","3358.0","2017-03-14","Closed Won","MG Advanced","Darcel Schlecht","J7N8J8NM","Item Created"
