opportunity_id,account,product,deal_stage,forecast_category,engage_date,close_date,close_value,estimated_value,sales_cycle_days,sales_agent,manager,regional_office,sector,office_location,account_revenue_millions,account_employees
JLWKWQYC,Doncon,GTX Pro,Won,Closed,2016-12-04,2017-03-08,5673.0,5673.0,94.0,James Ascencio,Summer Sewald,West,technology,United States,587.72,1501.0
7QC6FOKW,Xx-holding,GTX Basic,Won,Closed,2016-12-04,2017-03-10,598.0,598.0,96.0,Kami Bicknell,Summer Sewald,West,finance,United States,7537.24,20293.0
XA184CMW,Rangreen,GTX Plus Pro,Won,Closed,2016-12-04,2017-03-16,5787.0,5787.0,102.0,Marty Freudenburg,Melvin Marxen,Central,technology,Panama,2938.67,8775.0
S0N7BYU3,Singletechno,GTX Plus Basic,Won,Closed,2016-12-04,2017-03-08,1070.0,1070.0,94.0,Maureen Marcano,Summer Sewald,West,retail,United States,2214.94,5374.0
6WOMHAJM,Donquadtech,MG Advanced,Won,Closed,2016-12-05,2017-03-14,3677.0,3677.0,99.0,Boris Faz,Rocco Neubert,East,technology,United States,1712.68,3194.0
G1QGATKV,Ontomedia,GTX Plus Pro,Won,Closed,2016-12-05,2017-03-30,5425.0,5425.0,115.0,Cassey Cress,Rocco Neubert,East,employment,United States,882.12,2769.0
UAE5ZC7O,,GTX Plus Pro,Engaging,Commit,2016-12-05,,,5482.0,,Daniell Hammack,Rocco Neubert,East,,,,
6XFVQI32,Yearin,MG Advanced,Won,Closed,2016-12-05,2017-03-23,3415.0,3415.0,108.0,Donn Cantrell,Rocco Neubert,East,retail,United States,2261.05,3851.0
JUCNIG4H,,GTX Basic,Engaging,Commit,2016-12-05,,,550.0,,James Ascencio,Summer Sewald,West,,,,
OGD4MDJ9,Lexiqvolax,GTX Plus Basic,Won,Closed,2016-12-05,2017-03-21,891.0,891.0,106.0,Maureen Marcano,Summer Sewald,West,medical,United States,1618.89,3889.0
4NGBUZWJ,Codehow,GTX Basic,Won,Closed,2016-12-06,2017-03-12,609.0,609.0,96.0,Lajuana Vencill,Dustin Brinkmann,Central,software,United States,2714.9,2641.0
EFG5DGV5,Plusstrip,MG Special,Won,Closed,2016-12-06,2017-03-16,54.0,54.0,100.0,Markita Hansen,Celia Rouche,West,entertainment,United States,349.81,315.0
82MM4H33,Labdrill,GTX Plus Basic,Won,Closed,2016-12-06,2017-03-09,1049.0,1049.0,93.0,Zane Levy,Summer Sewald,West,medical,United States,2741.37,9226.0
14PM641K,Gekko & Co,GTX Plus Basic,Won,Closed,2016-12-07,2017-03-07,1152.0,1152.0,90.0,Cassey Cress,Rocco Neubert,East,retail,United States,2520.83,3502.0
DSBGHOPN,Plussunin,MG Special,Lost,Omitted,2016-12-07,2017-03-20,0.0,0.0,103.0,Daniell Hammack,Rocco Neubert,East,retail,United States,1419.98,4018.0
1YSOZLHF,Umbrella Corporation,GTX Pro,Won,Closed,2016-12-07,2017-03-28,4799.0,4799.0,111.0,Daniell Hammack,Rocco Neubert,East,finance,United States,2022.14,5113.0
E8RP9FRW,dambase,MG Special,Won,Closed,2016-12-07,2017-03-12,51.0,51.0,95.0,Gladys Colclough,Melvin Marxen,Central,marketing,United States,2173.98,2928.0
787IRG9Q,J-Texon,MG Advanced,Won,Closed,2016-12-07,2017-03-03,3426.0,3426.0,86.0,Hayden Neloms,Celia Rouche,West,retail,United States,1388.67,3583.0
0TUS4NAC,Rangreen,MG Special,Won,Closed,2016-12-07,2017-03-11,51.0,51.0,94.0,Jonathan Berthelot,Melvin Marxen,Central,technology,Panama,2938.67,8775.0
FAJTQMUM,Finjob,GTX Basic,Won,Closed,2016-12-07,2017-03-20,564.0,564.0,103.0,Kami Bicknell,Summer Sewald,West,employment,United States,2059.9,3644.0
TWF0J0DF,Isdom,GTX Plus Pro,Won,Closed,2016-12-08,2017-03-01,5882.0,5882.0,83.0,Cecily Lampkin,Dustin Brinkmann,Central,medical,United States,3178.24,4540.0
ICMXZOVL,Stanredtax,GTX Pro,Engaging,Commit,2016-12-08,,,4821.0,,Daniell Hammack,Rocco Neubert,East,finance,United States,1698.2,3798.0
UQ14O415,Plussunin,GTX Pro,Won,Closed,2016-12-08,2017-03-20,5059.0,5059.0,102.0,Donn Cantrell,Rocco Neubert,East,retail,United States,1419.98,4018.0
IBEUTCSW,,MG Advanced,Engaging,Commit,2016-12-08,,,3393.0,,James Ascencio,Summer Sewald,West,,,,
O3KC8QI8,,GTX Plus Basic,Engaging,Commit,2016-12-08,,,1096.0,,Kami Bicknell,Summer Sewald,West,,,,
BOJSLNDG,Singletechno,MG Advanced,Won,Closed,2016-12-08,2017-03-11,3388.0,3388.0,93.0,Kami Bicknell,Summer Sewald,West,retail,United States,2214.94,5374.0
WALNFJ70,,GTX Plus Pro,Engaging,Commit,2016-12-08,,,5482.0,,Kary Hendrixson,Summer Sewald,West,,,,
DASMR0EK,Zoomit,GTX Plus Pro,Won,Closed,2016-12-08,2017-03-10,5410.0,5410.0,92.0,Markita Hansen,Celia Rouche,West,entertainment,United States,324.19,978.0
A76M0OOH,Zathunicon,GTX Plus Basic,Won,Closed,2016-12-08,2017-03-28,978.0,978.0,110.0,Reed Clapper,Rocco Neubert,East,retail,United States,71.12,144.0
E1VKE2PH,Scotfind,MG Special,Won,Closed,2016-12-08,2017-03-26,54.0,54.0,108.0,Vicki Laflamme,Celia Rouche,West,software,United States,6354.87,16780.0
SKY95DVG,Betatech,MG Special,Lost,Omitted,2016-12-09,2017-03-22,0.0,0.0,103.0,Anna Snelling,Dustin Brinkmann,Central,medical,Kenya,647.18,1185.0
V5OK4V5I,Bubba Gump,GTX Basic,Won,Closed,2016-12-09,2017-03-14,549.0,549.0,95.0,Cassey Cress,Rocco Neubert,East,software,United States,987.39,2253.0
GJ4L5HHN,Mathtouch,GTX Plus Basic,Won,Closed,2016-12-09,2017-03-14,1034.0,1034.0,95.0,Corliss Cosme,Cara Losch,East,marketing,Jordan,3027.46,9516.0
9R8JWY3J,Vehement Capital Partners,GTX Pro,Won,Closed,2016-12-09,2017-03-03,4998.0,4998.0,84.0,Donn Cantrell,Rocco Neubert,East,finance,United States,646.1,883.0
0EOFVU05,Ontomedia,MG Advanced,Won,Closed,2016-12-09,2017-03-28,3421.0,3421.0,109.0,Donn Cantrell,Rocco Neubert,East,employment,United States,882.12,2769.0
HNHOPL7M,Doncon,GTX Plus Pro,Won,Closed,2016-12-09,2017-03-04,5425.0,5425.0,85.0,Kary Hendrixson,Summer Sewald,West,technology,United States,587.72,1501.0
Y0NYI17R,Dalttechnology,MG Special,Won,Closed,2016-12-09,2017-03-15,55.0,55.0,96.0,Vicki Laflamme,Celia Rouche,West,software,United States,98.79,96.0
R4F4RGAL,Silis,MG Advanced,Won,Closed,2016-12-09,2017-03-14,3558.0,3558.0,95.0,Violet Mclelland,Cara Losch,East,medical,United States,2818.38,6290.0
MNVMY83P,Plussunin,GTX Pro,Engaging,Commit,2016-12-10,,,4821.0,,Cassey Cress,Rocco Neubert,East,retail,United States,1419.98,4018.0
0ZHLQFGU,Blackzim,GTX Pro,Won,Closed,2016-12-10,2017-03-22,4839.0,4839.0,102.0,Kami Bicknell,Summer Sewald,West,retail,United States,497.11,1588.0
40DPY158,Hottechi,MG Special,Won,Closed,2016-12-10,2017-03-25,47.0,47.0,105.0,Markita Hansen,Celia Rouche,West,technology,Korea,8170.38,16499.0
DP9E525R,Fasehatice,GTX Plus Basic,Won,Closed,2016-12-10,2017-03-24,1007.0,1007.0,104.0,Maureen Marcano,Summer Sewald,West,retail,United States,4968.91,7523.0
DBDUMQQK,Inity,MG Special,Won,Closed,2016-12-10,2017-03-24,48.0,48.0,104.0,Niesha Huffines,Melvin Marxen,Central,marketing,United States,2403.58,8801.0
CNBN12RL,Treequote,MG Special,Won,Closed,2016-12-10,2017-03-07,49.0,49.0,87.0,Versie Hillebrand,Dustin Brinkmann,Central,telecommunications,United States,5266.09,8595.0
OXL0YWEE,Mathtouch,GTX Basic,Won,Closed,2016-12-10,2017-03-18,504.0,504.0,98.0,Violet Mclelland,Cara Losch,East,marketing,Jordan,3027.46,9516.0
ZOBJHMAF,,MG Advanced,Engaging,Commit,2016-12-11,,,3393.0,,Cassey Cress,Rocco Neubert,East,,,,
KD6MB4AP,,MG Special,Engaging,Commit,2016-12-11,,,55.0,,Elease Gluck,Celia Rouche,West,,,,
5CSSZJF4,Finhigh,GTX Basic,Won,Closed,2016-12-11,2017-03-21,543.0,543.0,100.0,Jonathan Berthelot,Melvin Marxen,Central,finance,United States,1102.43,1759.0
0XG8TOJF,Fasehatice,GTX Plus Pro,Lost,Omitted,2016-12-11,2017-03-18,0.0,0.0,97.0,Kary Hendrixson,Summer Sewald,West,retail,United States,4968.91,7523.0
IIS0O91J,Fasehatice,GTX Pro,Won,Closed,2016-12-11,2017-03-28,5149.0,5149.0,107.0,Kary Hendrixson,Summer Sewald,West,retail,United States,4968.91,7523.0
2LP5SUR5,Treequote,GTX Basic,Lost,Omitted,2016-12-11,2017-03-09,0.0,0.0,88.0,Lajuana Vencill,Dustin Brinkmann,Central,telecommunications,United States,5266.09,8595.0
PYZZ3IS6,Blackzim,GTX Plus Basic,Won,Closed,2016-12-11,2017-03-11,1043.0,1043.0,90.0,Markita Hansen,Celia Rouche,West,retail,United States,497.11,1588.0
5I4K5TQE,Sumace,GTX Plus Pro,Lost,Omitted,2016-12-12,2017-03-09,0.0,0.0,87.0,Cassey Cress,Rocco Neubert,East,retail,Romania,167.89,493.0
RV3LPOYP,Condax,GTX Basic,Won,Closed,2016-12-12,2017-03-29,437.0,437.0,107.0,James Ascencio,Summer Sewald,West,medical,United States,4.54,9.0
A194RP0I,,MG Advanced,Engaging,Commit,2016-12-12,,,3393.0,,Rosalina Dieter,Celia Rouche,West,,,,
1HVNTEPV,Kinnamplus,GTX Pro,Won,Closed,2016-12-12,2017-03-11,4465.0,4465.0,89.0,Rosie Papadopoulos,Cara Losch,East,retail,United States,702.72,1831.0
LC85AQ1I,Konex,GTX Basic,Won,Closed,2016-12-12,2017-03-18,443.0,443.0,96.0,Vicki Laflamme,Celia Rouche,West,technology,United States,7708.38,13756.0
TBV972NP,Sumace,MG Special,Lost,Omitted,2016-12-12,2017-03-23,0.0,0.0,101.0,Violet Mclelland,Cara Losch,East,retail,Romania,167.89,493.0
EJMX0EIJ,Betatech,GTX Plus Pro,Won,Closed,2016-12-13,2017-03-20,4278.0,4278.0,97.0,Darcel Schlecht,Melvin Marxen,Central,medical,Kenya,647.18,1185.0
VR9NYBOV,Kinnamplus,MG Special,Won,Closed,2016-12-13,2017-03-06,41.0,41.0,83.0,Garret Kinder,Cara Losch,East,retail,United States,702.72,1831.0
3U25FK08,Isdom,GTX Basic,Won,Closed,2016-12-13,2017-03-28,519.0,519.0,105.0,Jonathan Berthelot,Melvin Marxen,Central,medical,United States,3178.24,4540.0
KV2OFRJT,,GTX Pro,Engaging,Commit,2016-12-13,,,4821.0,,Kami Bicknell,Summer Sewald,West,,,,
CRLK4Z1P,Kan-code,GTX Basic,Won,Closed,2016-12-13,2017-03-04,524.0,524.0,81.0,Maureen Marcano,Summer Sewald,West,software,United States,11698.03,34288.0
OGENAT0L,Singletechno,GTX Basic,Won,Closed,2016-12-13,2017-03-27,552.0,552.0,104.0,Zane Levy,Summer Sewald,West,retail,United States,2214.94,5374.0
F57JWIDF,Konmatfix,GTX Plus Basic,Won,Closed,2016-12-14,2017-03-02,970.0,970.0,78.0,Gladys Colclough,Melvin Marxen,Central,marketing,United States,375.43,1190.0
ERFRHR3Z,,MG Advanced,Engaging,Commit,2016-12-14,,,3393.0,,Hayden Neloms,Celia Rouche,West,,,,
J53D8EOL,Hottechi,GTX Plus Basic,Engaging,Commit,2016-12-14,,,1096.0,,Kary Hendrixson,Summer Sewald,West,technology,Korea,8170.38,16499.0
LF8JZ3Q5,Hatfan,GTX Plus Basic,Won,Closed,2016-12-14,2017-03-13,1046.0,1046.0,89.0,Kary Hendrixson,Summer Sewald,West,services,United States,792.46,1299.0
MRGBSMQ5,Sunnamplex,GTX Plus Basic,Won,Closed,2016-12-14,2017-03-14,988.0,988.0,90.0,Kary Hendrixson,Summer Sewald,West,marketing,Poland,894.37,1593.0
CBAV8ZJL,Codehow,GTX Basic,Won,Closed,2016-12-14,2017-03-22,547.0,547.0,98.0,Lajuana Vencill,Dustin Brinkmann,Central,software,United States,2714.9,2641.0
J32XDDAW,,GTX Basic,Engaging,Commit,2016-12-14,,,550.0,,Markita Hansen,Celia Rouche,West,,,,
NN4DWBVN,Singletechno,GTX Pro,Lost,Omitted,2016-12-14,2017-03-04,0.0,0.0,80.0,Maureen Marcano,Summer Sewald,West,retail,United States,2214.94,5374.0
6JXHEZYK,Isdom,MG Special,Won,Closed,2016-12-14,2017-03-31,54.0,54.0,107.0,Versie Hillebrand,Dustin Brinkmann,Central,medical,United States,3178.24,4540.0
WDHNR2EI,Silis,MG Special,Won,Closed,2016-12-14,2017-03-20,57.0,57.0,96.0,Violet Mclelland,Cara Losch,East,medical,United States,2818.38,6290.0
4K750D6F,Yearin,MG Special,Won,Closed,2016-12-14,2017-03-18,55.0,55.0,94.0,Violet Mclelland,Cara Losch,East,retail,United States,2261.05,3851.0
94GI0ZJ7,Stanredtax,GTX Plus Pro,Won,Closed,2016-12-15,2017-03-15,5765.0,5765.0,90.0,Anna Snelling,Dustin Brinkmann,Central,finance,United States,1698.2,3798.0
TODG6DEK,Bioplex,GTX Basic,Won,Closed,2016-12-15,2017-03-16,639.0,639.0,91.0,Daniell Hammack,Rocco Neubert,East,medical,United States,326.82,1016.0
G0ECB8FS,Labdrill,GTX Pro,Won,Closed,2016-12-15,2017-03-15,5100.0,5100.0,90.0,Kary Hendrixson,Summer Sewald,West,medical,United States,2741.37,9226.0
1ZDDZD8B,,MG Special,Engaging,Commit,2016-12-15,,,55.0,,Markita Hansen,Celia Rouche,West,,,,
96MZYUY0,Fasehatice,GTX Pro,Won,Closed,2016-12-15,2017-03-07,4906.0,4906.0,82.0,Vicki Laflamme,Celia Rouche,West,retail,United States,4968.91,7523.0
EZVKSQ9C,Genco Pura Olive Oil Company,GTX Plus Pro,Engaging,Commit,2016-12-16,,,5482.0,,Boris Faz,Rocco Neubert,East,retail,Italy,894.33,1635.0
RJYG004O,Domzoom,GTX Basic,Engaging,Commit,2016-12-16,,,550.0,,Daniell Hammack,Rocco Neubert,East,entertainment,United States,217.87,551.0
JZOKHHWN,Opentech,GTX Plus Basic,Won,Closed,2016-12-16,2017-03-07,1037.0,1037.0,81.0,Donn Cantrell,Rocco Neubert,East,finance,United States,355.23,853.0
EH6I67I0,Plexzap,GTX Basic,Won,Closed,2016-12-16,2017-03-15,537.0,537.0,89.0,James Ascencio,Summer Sewald,West,retail,United States,2437.85,4874.0
JUUXF02Z,Hatfan,GTX Pro,Won,Closed,2016-12-16,2017-03-09,4694.0,4694.0,83.0,Kary Hendrixson,Summer Sewald,West,services,United States,792.46,1299.0
OT87JDWO,Konmatfix,GTX Basic,Won,Closed,2016-12-16,2017-03-24,560.0,560.0,98.0,Lajuana Vencill,Dustin Brinkmann,Central,marketing,United States,375.43,1190.0
YHKT6YJ7,dambase,GTX Basic,Won,Closed,2016-12-16,2017-03-13,589.0,589.0,87.0,Moses Frase,Dustin Brinkmann,Central,marketing,United States,2173.98,2928.0
H78I3TAY,Mathtouch,GTX Basic,Won,Closed,2016-12-16,2017-03-14,493.0,493.0,88.0,Reed Clapper,Rocco Neubert,East,marketing,Jordan,3027.46,9516.0
1ROC43JK,Betatech,MG Special,Won,Closed,2016-12-16,2017-03-08,50.0,50.0,82.0,Versie Hillebrand,Dustin Brinkmann,Central,medical,Kenya,647.18,1185.0
LPZLQL48,Y-corporation,GTX Basic,Won,Closed,2016-12-16,2017-03-28,492.0,492.0,102.0,Vicki Laflamme,Celia Rouche,West,employment,United States,2871.35,9561.0
PYOFK7ZD,,GTX Basic,Engaging,Commit,2016-12-17,,,550.0,,Cassey Cress,Rocco Neubert,East,,,,
DWUXMAGZ,,GTX Plus Pro,Engaging,Commit,2016-12-17,,,5482.0,,Corliss Cosme,Cara Losch,East,,,,
3KR50X38,Konex,GTX Plus Basic,Won,Closed,2016-12-17,2017-03-13,1255.0,1255.0,86.0,Corliss Cosme,Cara Losch,East,technology,United States,7708.38,13756.0
Q3WLHRE9,Statholdings,GTX Basic,Won,Closed,2016-12-17,2017-03-04,463.0,463.0,77.0,Darcel Schlecht,Melvin Marxen,Central,employment,United States,291.27,586.0
IX7UEOAP,Initech,GTX Plus Basic,Lost,Omitted,2016-12-17,2017-03-27,0.0,0.0,100.0,Donn Cantrell,Rocco Neubert,East,telecommunications,United States,6395.05,20275.0
NQU62K1H,Zencorporation,GTX Basic,Won,Closed,2016-12-17,2017-03-12,605.0,605.0,85.0,Donn Cantrell,Rocco Neubert,East,technology,China,40.79,142.0
NAQKOU0T,Fasehatice,GTX Plus Basic,Won,Closed,2016-12-17,2017-03-20,1315.0,1315.0,93.0,Hayden Neloms,Celia Rouche,West,retail,United States,4968.91,7523.0
I3V3GUAI,Zumgoity,GTX Basic,Won,Closed,2016-12-17,2017-03-02,559.0,559.0,75.0,Lajuana Vencill,Dustin Brinkmann,Central,medical,United States,441.08,1210.0
PN4VJDXY,Rundofase,GTX Basic,Won,Closed,2016-12-17,2017-03-28,557.0,557.0,101.0,Moses Frase,Dustin Brinkmann,Central,technology,United States,1008.06,1238.0
K9D4DQ3R,Vehement Capital Partners,MG Special,Won,Closed,2016-12-17,2017-03-02,48.0,48.0,75.0,Rosie Papadopoulos,Cara Losch,East,finance,United States,646.1,883.0
9X6V79KE,Isdom,GTX Plus Pro,Won,Closed,2016-12-17,2017-03-25,6282.0,6282.0,98.0,Versie Hillebrand,Dustin Brinkmann,Central,medical,United States,3178.24,4540.0
6SN2RQJX,,MG Special,Engaging,Commit,2016-12-17,,,55.0,,Vicki Laflamme,Celia Rouche,West,,,,
W1KLFNE4,Isdom,MG Advanced,Won,Closed,2016-12-18,2017-03-02,3246.0,3246.0,74.0,Anna Snelling,Dustin Brinkmann,Central,medical,United States,3178.24,4540.0
NKPH3EFG,,MG Advanced,Engaging,Commit,2016-12-18,,,3393.0,,Cassey Cress,Rocco Neubert,East,,,,
GD2OCW12,Finhigh,GTX Basic,Won,Closed,2016-12-18,2017-03-14,514.0,514.0,86.0,Darcel Schlecht,Melvin Marxen,Central,finance,United States,1102.43,1759.0
6XO4RYXK,Silis,GTX Plus Basic,Won,Closed,2016-12-18,2017-03-15,1132.0,1132.0,87.0,Donn Cantrell,Rocco Neubert,East,medical,United States,2818.38,6290.0
18Y7GRPW,Silis,GTX Plus Pro,Won,Closed,2016-12-18,2017-03-21,5918.0,5918.0,93.0,Garret Kinder,Cara Losch,East,medical,United States,2818.38,6290.0
127ZPLXQ,Hottechi,GTX Pro,Lost,Omitted,2016-12-18,2017-03-18,0.0,0.0,90.0,Kary Hendrixson,Summer Sewald,West,technology,Korea,8170.38,16499.0
U07C2HEG,Kan-code,MG Special,Lost,Omitted,2016-12-18,2017-03-14,0.0,0.0,86.0,Maureen Marcano,Summer Sewald,West,software,United States,11698.03,34288.0
RNTOJ78L,Hatfan,MG Special,Lost,Omitted,2016-12-18,2017-03-13,0.0,0.0,85.0,Rosalina Dieter,Celia Rouche,West,services,United States,792.46,1299.0
N07K7DR7,Plexzap,MG Special,Engaging,Commit,2016-12-18,,,55.0,,Rosie Papadopoulos,Cara Losch,East,retail,United States,2437.85,4874.0
NLB4D5BQ,Gogozoom,MG Advanced,Won,Closed,2016-12-18,2017-03-24,2955.0,2955.0,96.0,Versie Hillebrand,Dustin Brinkmann,Central,telecommunications,United States,86.68,187.0
FCFDJIEZ,Fasehatice,GTX Pro,Won,Closed,2016-12-18,2017-03-21,3742.0,3742.0,93.0,Vicki Laflamme,Celia Rouche,West,retail,United States,4968.91,7523.0
YZGDW4G1,Initech,MG Special,Won,Closed,2016-12-18,2017-03-14,64.0,64.0,86.0,Violet Mclelland,Cara Losch,East,telecommunications,United States,6395.05,20275.0
G8AO5FA2,Initech,MG Advanced,Lost,Omitted,2016-12-18,2017-03-27,0.0,0.0,99.0,Wilburn Farren,Cara Losch,East,telecommunications,United States,6395.05,20275.0
125VIRMX,Warephase,GTK 500,Engaging,Commit,2016-12-19,,,26768.0,,Elease Gluck,Celia Rouche,West,services,United States,2041.73,5276.0
LXXW3TRW,Scotfind,GTX Plus Basic,Won,Closed,2016-12-19,2017-03-18,1164.0,1164.0,89.0,Elease Gluck,Celia Rouche,West,software,United States,6354.87,16780.0
8KJ3H262,Singletechno,MG Special,Won,Closed,2016-12-19,2017-03-07,65.0,65.0,78.0,Elease Gluck,Celia Rouche,West,retail,United States,2214.94,5374.0
88POGNEL,Cancity,GTX Plus Basic,Lost,Omitted,2016-12-19,2017-03-07,0.0,0.0,78.0,Gladys Colclough,Melvin Marxen,Central,retail,United States,718.62,2448.0
UYP3NNU6,Groovestreet,GTX Basic,Won,Closed,2016-12-19,2017-03-16,441.0,441.0,87.0,Kami Bicknell,Summer Sewald,West,retail,United States,223.8,299.0
S1V8684Y,Finhigh,GTX Plus Basic,Lost,Omitted,2016-12-19,2017-03-12,0.0,0.0,83.0,Marty Freudenburg,Melvin Marxen,Central,finance,United States,1102.43,1759.0
MOPWEMB5,Hatfan,GTX Pro,Won,Closed,2016-12-19,2017-03-16,4907.0,4907.0,87.0,Vicki Laflamme,Celia Rouche,West,services,United States,792.46,1299.0
L62MDI48,Isdom,MG Advanced,Lost,Omitted,2016-12-20,2017-03-01,0.0,0.0,71.0,Anna Snelling,Dustin Brinkmann,Central,medical,United States,3178.24,4540.0
3ECHUPQY,,GTX Plus Basic,Engaging,Commit,2016-12-20,,,1096.0,,Daniell Hammack,Rocco Neubert,East,,,,
3EL8D4WO,Codehow,MG Advanced,Won,Closed,2016-12-20,2017-03-25,3269.0,3269.0,95.0,Darcel Schlecht,Melvin Marxen,Central,software,United States,2714.9,2641.0
VOAN1NXG,Kinnamplus,GTX Basic,Won,Closed,2016-12-20,2017-03-12,579.0,579.0,82.0,Donn Cantrell,Rocco Neubert,East,retail,United States,702.72,1831.0
ALW92XQL,Isdom,GTX Basic,Lost,Omitted,2016-12-20,2017-03-25,0.0,0.0,95.0,Gladys Colclough,Melvin Marxen,Central,medical,United States,3178.24,4540.0
TJ6ZA1M3,Dalttechnology,GTX Basic,Lost,Omitted,2016-12-20,2017-03-07,0.0,0.0,77.0,Kary Hendrixson,Summer Sewald,West,software,United States,98.79,96.0
FKAFO8O9,Xx-holding,MG Special,Won,Closed,2016-12-20,2017-03-31,51.0,51.0,101.0,Kary Hendrixson,Summer Sewald,West,finance,United States,7537.24,20293.0
1XBC7M9F,Faxquote,MG Special,Won,Closed,2016-12-20,2017-03-08,64.0,64.0,78.0,Markita Hansen,Celia Rouche,West,telecommunications,United States,1825.82,5595.0
8IXBS90G,Donware,MG Special,Won,Closed,2016-12-20,2017-03-08,60.0,60.0,78.0,Rosie Papadopoulos,Cara Losch,East,marketing,United States,1197.44,2570.0
2X45BEOS,Ganjaflex,GTX Plus Basic,Won,Closed,2016-12-21,2017-03-27,1186.0,1186.0,96.0,Cassey Cress,Rocco Neubert,East,retail,Japan,5158.71,17479.0
EQ8X0QTL,Yearin,MG Advanced,Won,Closed,2016-12-21,2017-03-09,3577.0,3577.0,78.0,Corliss Cosme,Cara Losch,East,retail,United States,2261.05,3851.0
5QD53WHF,Donquadtech,GTX Plus Basic,Won,Closed,2016-12-21,2017-03-07,1020.0,1020.0,76.0,Daniell Hammack,Rocco Neubert,East,technology,United States,1712.68,3194.0
K5CWSFCW,Blackzim,GTX Pro,Engaging,Commit,2016-12-21,,,4821.0,,Elease Gluck,Celia Rouche,West,retail,United States,497.11,1588.0
79EABK3X,Zoomit,MG Special,Won,Closed,2016-12-21,2017-03-23,53.0,53.0,92.0,Hayden Neloms,Celia Rouche,West,entertainment,United States,324.19,978.0
2DKO9X1T,Rundofase,GTX Basic,Lost,Omitted,2016-12-21,2017-03-10,0.0,0.0,79.0,Jonathan Berthelot,Melvin Marxen,Central,technology,United States,1008.06,1238.0
IBDEQVBN,Faxquote,GTX Basic,Lost,Omitted,2016-12-21,2017-03-28,0.0,0.0,97.0,Kary Hendrixson,Summer Sewald,West,telecommunications,United States,1825.82,5595.0
QZ3VV4C1,Sunnamplex,GTX Pro,Won,Closed,2016-12-21,2017-03-08,4719.0,4719.0,77.0,Kary Hendrixson,Summer Sewald,West,marketing,Poland,894.37,1593.0
62AK8UWX,Codehow,GTX Basic,Won,Closed,2016-12-21,2017-03-22,546.0,546.0,91.0,Moses Frase,Dustin Brinkmann,Central,software,United States,2714.9,2641.0
5QM4ORNT,Domzoom,GTX Plus Basic,Won,Closed,2016-12-21,2017-03-21,1212.0,1212.0,90.0,Niesha Huffines,Melvin Marxen,Central,entertainment,United States,217.87,551.0
4H2QMS78,,GTX Basic,Engaging,Commit,2016-12-21,,,550.0,,Vicki Laflamme,Celia Rouche,West,,,,
S91N9YBL,Sunnamplex,GTX Basic,Lost,Omitted,2016-12-21,2017-03-08,0.0,0.0,77.0,Vicki Laflamme,Celia Rouche,West,marketing,Poland,894.37,1593.0
44H0FJMH,Bioholding,GTX Plus Pro,Lost,Omitted,2016-12-22,2017-03-27,0.0,0.0,95.0,Anna Snelling,Dustin Brinkmann,Central,medical,Philippines,587.34,1356.0
N5AZLQZR,Dontechi,GTX Plus Pro,Won,Closed,2016-12-22,2017-03-14,5533.0,5533.0,82.0,Gladys Colclough,Melvin Marxen,Central,software,United States,4618.0,10083.0
4T295XQL,Finjob,MG Advanced,Won,Closed,2016-12-22,2017-03-01,3295.0,3295.0,69.0,Kami Bicknell,Summer Sewald,West,employment,United States,2059.9,3644.0
YFS5KLJJ,Finjob,MG Special,Won,Closed,2016-12-22,2017-03-31,45.0,45.0,99.0,Rosalina Dieter,Celia Rouche,West,employment,United States,2059.9,3644.0
S8GLKDB9,Bioplex,MG Special,Won,Closed,2016-12-22,2017-03-04,56.0,56.0,72.0,Violet Mclelland,Cara Losch,East,medical,United States,326.82,1016.0
SQLYCFGV,Opentech,GTX Pro,Engaging,Commit,2016-12-22,,,4821.0,,Zane Levy,Summer Sewald,West,finance,United States,355.23,853.0
EUG019AS,,GTX Basic,Engaging,Commit,2016-12-23,,,550.0,,Corliss Cosme,Cara Losch,East,,,,
IE7VQ5BA,Finhigh,GTX Plus Basic,Engaging,Commit,2016-12-23,,,1096.0,,Daniell Hammack,Rocco Neubert,East,finance,United States,1102.43,1759.0
01QKN578,Funholding,GTX Pro,Won,Closed,2016-12-23,2017-03-20,4247.0,4247.0,87.0,Darcel Schlecht,Melvin Marxen,Central,finance,United States,2819.5,7227.0
